theta_deg,phi_deg,gain_dBi
108,260,1.518
108,265,1.518
108,270,1.518
108,275,1.518
108,280,1.518
108,285,1.518
108,290,1.518
108,295,1.518
108,300,1.518
108,305,1.518
108,310,1.518
108,315,1.518
108,320,1.518
108,325,1.518
108,330,1.518
108,335,1.518
108,340,1.518
108,345,1.518
108,350,1.518
108,355,1.518
108,360,1.518
110,0,1.37
110,5,1.37
110,10,1.37
110,15,1.37
110,20,1.37
110,25,1.37
110,30,1.37
110,35,1.37
110,40,1.37
110,45,1.37
110,50,1.37
110,55,1.37
110,60,1.37
110,65,1.37
110,70,1.37
110,75,1.37
110,80,1.37
110,85,1.37
110,90,1.37
110,95,1.37
110,100,1.37
110,105,1.37
110,110,1.37
110,115,1.37
110,120,1.37
110,125,1.37
110,130,1.37
110,135,1.37
110,140,1.37
110,145,1.37
110,150,1.37
110,155,1.37
110,160,1.37
110,165,1.37
110,170,1.37
110,175,1.37
110,180,1.37
110,185,1.37
110,190,1.37
110,195,1.37
110,200,1.37
110,205,1.37
110,210,1.37
110,215,1.37
110,220,1.37
110,225,1.37
110,230,1.37
110,235,1.37
110,240,1.37
110,245,1.37
110,250,1.37
110,255,1.37
110,260,1.37
110,265,1.37
110,270,1.37
110,275,1.37
110,280,1.37
110,285,1.37
110,290,1.37
110,295,1.37
110,300,1.37
110,305,1.37
110,310,1.37
110,315,1.37
110,320,1.37
110,325,1.37
110,330,1.37
110,335,1.37
110,340,1.37
110,345,1.37
110,350,1.37
110,355,1.37
110,360,1.37
112,0,1.206
112,5,1.206
112,10,1.206
112,15,1.206
112,20,1.206
112,25,1.206
112,30,1.206
112,35,1.206
112,40,1.206
112,45,1.206
112,50,1.206
112,55,1.206
112,60,1.206
112,65,1.206
112,70,1.206
112,75,1.206
112,80,1.206
112,85,1.206
112,90,1.206
112,95,1.206
112,100,1.206
112,105,1.206
112,110,1.206
112,115,1.206
112,120,1.206
112,125,1.206
112,130,1.206
112,135,1.206
112,140,1.206
112,145,1.206
112,150,1.206
112,155,1.206
112,160,1.206
112,165,1.206
112,170,1.206
112,175,1.206
112,180,1.206
112,185,1.206
112,190,1.206
112,195,1.206
112,200,1.206
112,205,1.206
112,210,1.206
112,215,1.206
112,220,1.206
112,225,1.206
112,230,1.206
112,235,1.206
112,240,1.206
112,245,1.206
112,250,1.206
112,255,1.206
112,260,1.206
112,265,1.206
112,270,1.206
112,275,1.206
112,280,1.206
112,285,1.206
112,290,1.206
112,295,1.206
112,300,1.206
112,305,1.206
112,310,1.206
112,315,1.206
112,320,1.206
112,325,1.206
112,330,1.206
112,335,1.206
112,340,1.206
112,345,1.206
112,350,1.206
112,355,1.206
112,360,1.206
114,0,1.025
114,5,1.025
114,10,1.025
114,15,1.025
114,20,1.025
114,25,1.025
114,30,1.025
114,35,1.025
114,40,1.025
114,45,1.025
114,50,1.025
114,55,1.025
114,60,1.025
114,65,1.025
114,70,1.025
114,75,1.025
114,80,1.025
114,85,1.025
114,90,1.025
114,95,1.025
114,100,1.025
114,105,1.025
114,110,1.025
114,115,1.025
114,120,1.025
114,125,1.025
114,130,1.025
114,135,1.025
114,140,1.025
114,145,1.025
114,150,1.025
114,155,1.025
114,160,1.025
114,165,1.025
114,170,1.025
114,175,1.025
114,180,1.025
114,185,1.025
114,190,1.025
114,195,1.025
114,200,1.025
114,205,1.025
114,210,1.025
114,215,1.025
114,220,1.025
114,225,1.025
114,230,1.025
114,235,1.025
114,240,1.025
114,245,1.025
114,250,1.025
114,255,1.025
114,260,1.025
114,265,1.025
114,270,1.025
114,275,1.025
114,280,1.025
114,285,1.025
114,290,1.025
114,295,1.025
114,300,1.025
114,305,1.025
114,310,1.025
114,315,1.025
114,320,1.025
114,325,1.025
114,330,1.025
114,335,1.025
114,340,1.025
114,345,1.025
114,350,1.025
114,355,1.025
114,360,1.025
116,0,0.829
116,5,0.829
116,10,0.829
116,15,0.829
116,20,0.829
116,25,0.829
116,30,0.829
116,35,0.829
116,40,0.829
116,45,0.829
116,50,0.829
116,55,0.829
116,60,0.829
116,65,0.829
116,70,0.829
116,75,0.829
116,80,0.829
116,85,0.829
116,90,0.829
116,95,0.829
116,100,0.829
116,105,0.829
116,110,0.829
116,115,0.829
116,120,0.829
116,125,0.829
116,130,0.829
116,135,0.829
116,140,0.829
116,145,0.829
116,150,0.829
116,155,0.829
116,160,0.829
116,165,0.829
116,170,0.829
116,175,0.829
116,180,0.829
116,185,0.829
116,190,0.829
116,195,0.829
116,200,0.829
116,205,0.829
116,210,0.829
116,215,0.829
116,220,0.829
116,225,0.829
116,230,0.829
116,235,0.829
116,240,0.829
116,245,0.829
116,250,0.829
116,255,0.829
116,260,0.829
116,265,0.829
116,270,0.829
116,275,0.829
116,280,0.829
116,285,0.829
116,290,0.829
116,295,0.829
116,300,0.829
116,305,0.829
116,310,0.829
116,315,0.829
116,320,0.829
116,325,0.829
116,330,0.829
116,335,0.829
116,340,0.829
116,345,0.829
116,350,0.829
116,355,0.829
116,360,0.829
118,0,0.617
118,5,0.617
118,10,0.617
118,15,0.617
118,20,0.617
118,25,0.617
118,30,0.617
118,35,0.617
118,40,0.617
118,45,0.617
118,50,0.617
118,55,0.617
118,60,0.617
118,65,0.617
118,70,0.617
118,75,0.617
118,80,0.617
118,85,0.617
118,90,0.617
118,95,0.617
118,100,0.617
118,105,0.617
118,110,0.617
118,115,0.617
118,120,0.617
118,125,0.617
118,130,0.617
118,135,0.617
118,140,0.617
118,145,0.617
118,150,0.617
118,155,0.617
118,160,0.617
118,165,0.617
118,170,0.617
118,175,0.617
118,180,0.617
118,185,0.617
118,190,0.617
118,195,0.617
118,200,0.617
118,205,0.617
118,210,0.617
118,215,0.617
118,220,0.617
118,225,0.617
118,230,0.617
118,235,0.617
118,240,0.617
118,245,0.617
118,250,0.617
118,255,0.617
118,260,0.617
118,265,0.617
118,270,0.617
118,275,0.617
118,280,0.617
118,285,0.617
118,290,0.617
118,295,0.617
118,300,0.617
118,305,0.617
118,310,0.617
118,315,0.617
118,320,0.617
118,325,0.617
118,330,0.617
118,335,0.617
118,340,0.617
118,345,0.617
118,350,0.617
118,355,0.617
118,360,0.617
120,0,0.388
120,5,0.388
120,10,0.388
120,15,0.388
120,20,0.388
120,25,0.388
120,30,0.388
120,35,0.388
120,40,0.388
120,45,0.388
120,50,0.388
120,55,0.388
120,60,0.388
120,65,0.388
120,70,0.388
120,75,0.388
120,80,0.388
120,85,0.388
120,90,0.388
120,95,0.388
120,100,0.388
120,105,0.388
120,110,0.388
120,115,0.388
120,120,0.388
120,125,0.388
120,130,0.388
120,135,0.388
120,140,0.388
120,145,0.388
120,150,0.388
120,155,0.388
120,160,0.388
120,165,0.388
120,170,0.388
120,175,0.388
120,180,0.388
120,185,0.388
120,190,0.388
120,195,0.388
120,200,0.388
120,205,0.388
120,210,0.388
120,215,0.388
120,220,0.388
120,225,0.388
120,230,0.388
120,235,0.388
120,240,0.388
120,245,0.388
120,250,0.388
120,255,0.388
120,260,0.388
120,265,0.388
120,270,0.388
120,275,0.388
120,280,0.388
120,285,0.388
120,290,0.388
120,295,0.388
120,300,0.388
120,305,0.388
120,310,0.388
120,315,0.388
120,320,0.388
120,325,0.388
120,330,0.388
120,335,0.388
120,340,0.388
120,345,0.388
120,350,0.388
120,355,0.388
120,360,0.388
122,0,0.142
122,5,0.142
122,10,0.142
122,15,0.142
122,20,0.142
122,25,0.142
122,30,0.142
122,35,0.142
122,40,0.142
122,45,0.142
122,50,0.142
122,55,0.142
122,60,0.142
122,65,0.142
122,70,0.142
122,75,0.142
122,80,0.142
122,85,0.142
122,90,0.142
122,95,0.142
122,100,0.142
122,105,0.142
122,110,0.142
122,115,0.142
122,120,0.142
122,125,0.142
122,130,0.142
122,135,0.142
122,140,0.142
122,145,0.142
122,150,0.142
122,155,0.142
122,160,0.142
122,165,0.142
122,170,0.142
122,175,0.142
122,180,0.142
122,185,0.142
122,190,0.142
122,195,0.142
122,200,0.142
122,205,0.142
122,210,0.142
122,215,0.142
122,220,0.142
122,225,0.142
122,230,0.142
122,235,0.142
122,240,0.142
122,245,0.142
122,250,0.142
122,255,0.142
122,260,0.142
122,265,0.142
122,270,0.142
122,275,0.142
122,280,0.142
122,285,0.142
122,290,0.142
122,295,0.142
122,300,0.142
122,305,0.142
122,310,0.142
122,315,0.142
122,320,0.142
122,325,0.142
122,330,0.142
122,335,0.142
122,340,0.142
122,345,0.142
122,350,0.142
122,355,0.142
122,360,0.142
124,0,-0.121
124,5,-0.121
124,10,-0.121
124,15,-0.121
124,20,-0.121
124,25,-0.121
124,30,-0.121
124,35,-0.121
124,40,-0.121
124,45,-0.121
124,50,-0.121
124,55,-0.121
124,60,-0.121
124,65,-0.121
124,70,-0.121
124,75,-0.121
124,80,-0.121
124,85,-0.121
124,90,-0.121
124,95,-0.121
124,100,-0.121
124,105,-0.121
124,110,-0.121
124,115,-0.121
124,120,-0.121
124,125,-0.121
124,130,-0.121
124,135,-0.121
124,140,-0.121
124,145,-0.121
124,150,-0.121
124,155,-0.121
124,160,-0.121
124,165,-0.121
124,170,-0.121
124,175,-0.121
124,180,-0.121
124,185,-0.121
124,190,-0.121
124,195,-0.121
124,200,-0.121
124,205,-0.121
124,210,-0.121
124,215,-0.121
124,220,-0.121
124,225,-0.121
124,230,-0.121
124,235,-0.121
124,240,-0.121
124,245,-0.121
124,250,-0.121
124,255,-0.121
124,260,-0.121
124,265,-0.121
124,270,-0.121
124,275,-0.121
124,280,-0.121
124,285,-0.121
124,290,-0.121
124,295,-0.121
124,300,-0.121
124,305,-0.121
124,310,-0.121
124,315,-0.121
124,320,-0.121
124,325,-0.121
124,330,-0.121
124,335,-0.121
124,340,-0.121
124,345,-0.121
124,350,-0.121
124,355,-0.121
124,360,-0.121
126,0,-0.402
126,5,-0.402
126,10,-0.402
126,15,-0.402
126,20,-0.402
126,25,-0.402
126,30,-0.402
126,35,-0.402
126,40,-0.402
126,45,-0.402
126,50,-0.402
126,55,-0.402
126,60,-0.402
126,65,-0.402
126,70,-0.402
126,75,-0.402
126,80,-0.402
126,85,-0.402
126,90,-0.402
126,95,-0.402
126,100,-0.402
126,105,-0.402
126,110,-0.402
126,115,-0.402
126,120,-0.402
126,125,-0.402
126,130,-0.402
126,135,-0.402
126,140,-0.402
126,145,-0.402
126,150,-0.402
126,155,-0.402
126,160,-0.402
126,165,-0.402
126,170,-0.402
126,175,-0.402
126,180,-0.402
126,185,-0.402
126,190,-0.402
126,195,-0.402
126,200,-0.402
126,205,-0.402
126,210,-0.402
126,215,-0.402
126,220,-0.402
126,225,-0.402
126,230,-0.402
126,235,-0.402
126,240,-0.402
126,245,-0.402
126,250,-0.402
126,255,-0.402
126,260,-0.402
126,265,-0.402
126,270,-0.402
126,275,-0.402
126,280,-0.402
126,285,-0.402
126,290,-0.402
126,295,-0.402
126,300,-0.402
126,305,-0.402
126,310,-0.402
126,315,-0.402
126,320,-0.402
126,325,-0.402
126,330,-0.402
126,335,-0.402
126,340,-0.402
126,345,-0.402
126,350,-0.402
126,355,-0.402
126,360,-0.402
128,0,-0.7
128,5,-0.7
128,10,-0.7
128,15,-0.7
128,20,-0.7
128,25,-0.7
128,30,-0.7
128,35,-0.7
128,40,-0.7
128,45,-0.7
128,50,-0.7
128,55,-0.7
128,60,-0.7
128,65,-0.7
128,70,-0.7
128,75,-0.7
128,80,-0.7
128,85,-0.7
128,90,-0.7
128,95,-0.7
128,100,-0.7
128,105,-0.7
128,110,-0.7
128,115,-0.7
128,120,-0.7
128,125,-0.7
128,130,-0.7
128,135,-0.7
128,140,-0.7
128,145,-0.7
128,150,-0.7
128,155,-0.7
128,160,-0.7
128,165,-0.7
128,170,-0.7
128,175,-0.7
128,180,-0.7
128,185,-0.7
128,190,-0.7
128,195,-0.7
128,200,-0.7
128,205,-0.7
128,210,-0.7
128,215,-0.7
128,220,-0.7
128,225,-0.7
128,230,-0.7
128,235,-0.7
128,240,-0.7
128,245,-0.7
128,250,-0.7
128,255,-0.7
128,260,-0.7
128,265,-0.7
128,270,-0.7
128,275,-0.7
128,280,-0.7
128,285,-0.7
128,290,-0.7
128,295,-0.7
128,300,-0.7
128,305,-0.7
128,310,-0.7
128,315,-0.7
128,320,-0.7
128,325,-0.7
128,330,-0.7
128,335,-0.7
128,340,-0.7
128,345,-0.7
128,350,-0.7
128,355,-0.7
128,360,-0.7
130,0,-1.016
130,5,-1.016
130,10,-1.016
130,15,-1.016
130,20,-1.016
130,25,-1.016
130,30,-1.016
130,35,-1.016
130,40,-1.016
130,45,-1.016
130,50,-1.016
130,55,-1.016
130,60,-1.016
130,65,-1.016
130,70,-1.016
130,75,-1.016
130,80,-1.016
130,85,-1.016
130,90,-1.016
130,95,-1.016
130,100,-1.016
130,105,-1.016
130,110,-1.016
130,115,-1.016
130,120,-1.016
130,125,-1.016
130,130,-1.016
130,135,-1.016
130,140,-1.016
130,145,-1.016
130,150,-1.016
130,155,-1.016
130,160,-1.016
130,165,-1.016
130,170,-1.016
130,175,-1.016
130,180,-1.016
130,185,-1.016
130,190,-1.016
130,195,-1.016
130,200,-1.016
130,205,-1.016
130,210,-1.016
130,215,-1.016
130,220,-1.016
130,225,-1.016
130,230,-1.016
130,235,-1.016
130,240,-1.016
130,245,-1.016
130,250,-1.016
130,255,-1.016
130,260,-1.016
130,265,-1.016
130,270,-1.016
130,275,-1.016
130,280,-1.016
130,285,-1.016
130,290,-1.016
130,295,-1.016
130,300,-1.016
130,305,-1.016
130,310,-1.016
130,315,-1.016
130,320,-1.016
130,325,-1.016
130,330,-1.016
130,335,-1.016
130,340,-1.016
130,345,-1.016
130,350,-1.016
130,355,-1.016
130,360,-1.016
132,0,-1.352
132,5,-1.352
132,10,-1.352
132,15,-1.352
132,20,-1.352
132,25,-1.352
132,30,-1.352
132,35,-1.352
132,40,-1.352
132,45,-1.352
132,50,-1.352
132,55,-1.352
132,60,-1.352
132,65,-1.352
132,70,-1.352
132,75,-1.352
132,80,-1.352
132,85,-1.352
132,90,-1.352
132,95,-1.352
132,100,-1.352
132,105,-1.352
132,110,-1.352
132,115,-1.352
132,120,-1.352
132,125,-1.352
132,130,-1.352
132,135,-1.352
132,140,-1.352
132,145,-1.352
132,150,-1.352
132,155,-1.352
132,160,-1.352
132,165,-1.352
132,170,-1.352
132,175,-1.352
132,180,-1.352
132,185,-1.352
132,190,-1.352
132,195,-1.352
132,200,-1.352
132,205,-1.352
132,210,-1.352
132,215,-1.352
132,220,-1.352
132,225,-1.352
132,230,-1.352
132,235,-1.352
132,240,-1.352
132,245,-1.352
132,250,-1.352
132,255,-1.352
132,260,-1.352
132,265,-1.352
132,270,-1.352
132,275,-1.352
132,280,-1.352
132,285,-1.352
132,290,-1.352
132,295,-1.352
132,300,-1.352
132,305,-1.352
132,310,-1.352
132,315,-1.352
132,320,-1.352
132,325,-1.352
132,330,-1.352
132,335,-1.352
132,340,-1.352
132,345,-1.352
132,350,-1.352
132,355,-1.352
132,360,-1.352
134,0,-1.708
134,5,-1.708
134,10,-1.708
134,15,-1.708
134,20,-1.708
134,25,-1.708
134,30,-1.708
134,35,-1.708
134,40,-1.708
134,45,-1.708
134,50,-1.708
134,55,-1.708
134,60,-1.708
134,65,-1.708
134,70,-1.708
134,75,-1.708
134,80,-1.708
134,85,-1.708
134,90,-1.708
134,95,-1.708
134,100,-1.708
134,105,-1.708
134,110,-1.708
134,115,-1.708
134,120,-1.708
134,125,-1.708
134,130,-1.708
134,135,-1.708
134,140,-1.708
134,145,-1.708
134,150,-1.708
134,155,-1.708
134,160,-1.708
134,165,-1.708
134,170,-1.708
134,175,-1.708
134,180,-1.708
134,185,-1.708
134,190,-1.708
134,195,-1.708
134,200,-1.708
134,205,-1.708
134,210,-1.708
134,215,-1.708
134,220,-1.708
134,225,-1.708
134,230,-1.708
134,235,-1.708
134,240,-1.708
134,245,-1.708
134,250,-1.708
134,255,-1.708
134,260,-1.708
134,265,-1.708
134,270,-1.708
134,275,-1.708
134,280,-1.708
134,285,-1.708
134,290,-1.708
134,295,-1.708
134,300,-1.708
134,305,-1.708
134,310,-1.708
134,315,-1.708
134,320,-1.708
134,325,-1.708
134,330,-1.708
134,335,-1.708
134,340,-1.708
134,345,-1.708
134,350,-1.708
134,355,-1.708
134,360,-1.708
136,0,-2.084
136,5,-2.084
136,10,-2.084
136,15,-2.084
136,20,-2.084
136,25,-2.084
136,30,-2.084
136,35,-2.084
136,40,-2.084
136,45,-2.084
136,50,-2.084
136,55,-2.084
136,60,-2.084
136,65,-2.084
136,70,-2.084
136,75,-2.084
136,80,-2.084
136,85,-2.084
136,90,-2.084
136,95,-2.084
136,100,-2.084
136,105,-2.084
136,110,-2.084
136,115,-2.084
136,120,-2.084
136,125,-2.084
136,130,-2.084
136,135,-2.084
136,140,-2.084
136,145,-2.084
136,150,-2.084
136,155,-2.084
136,160,-2.084
136,165,-2.084
136,170,-2.084
136,175,-2.084
136,180,-2.084
136,185,-2.084
136,190,-2.084
136,195,-2.084
136,200,-2.084
136,205,-2.084
136,210,-2.084
136,215,-2.084
136,220,-2.084
136,225,-2.084
136,230,-2.084
136,235,-2.084
136,240,-2.084
136,245,-2.084
136,250,-2.084
136,255,-2.084
136,260,-2.084
136,265,-2.084
136,270,-2.084
136,275,-2.084
136,280,-2.084
136,285,-2.084
136,290,-2.084
136,295,-2.084
136,300,-2.084
136,305,-2.084
136,310,-2.084
136,315,-2.084
136,320,-2.084
136,325,-2.084
136,330,-2.084
136,335,-2.084
136,340,-2.084
136,345,-2.084
136,350,-2.084
136,355,-2.084
136,360,-2.084
138,0,-2.483
138,5,-2.483
138,10,-2.483
138,15,-2.483
138,20,-2.483
138,25,-2.483
138,30,-2.483
138,35,-2.483
138,40,-2.483
138,45,-2.483
138,50,-2.483
138,55,-2.483
138,60,-2.483
138,65,-2.483
138,70,-2.483
138,75,-2.483
138,80,-2.483
138,85,-2.483
138,90,-2.483
138,95,-2.483
138,100,-2.483
138,105,-2.483
138,110,-2.483
138,115,-2.483
138,120,-2.483
138,125,-2.483
138,130,-2.483
138,135,-2.483
138,140,-2.483
138,145,-2.483
138,150,-2.483
138,155,-2.483
138,160,-2.483
138,165,-2.483
138,170,-2.483
138,175,-2.483
138,180,-2.483
138,185,-2.483
138,190,-2.483
138,195,-2.483
138,200,-2.483
138,205,-2.483
138,210,-2.483
138,215,-2.483
138,220,-2.483
138,225,-2.483
138,230,-2.483
138,235,-2.483
138,240,-2.483
138,245,-2.483
138,250,-2.483
138,255,-2.483
138,260,-2.483
138,265,-2.483
138,270,-2.483
138,275,-2.483
138,280,-2.483
138,285,-2.483
138,290,-2.483
138,295,-2.483
138,300,-2.483
138,305,-2.483
138,310,-2.483
138,315,-2.483
138,320,-2.483
138,325,-2.483
138,330,-2.483
138,335,-2.483
138,340,-2.483
138,345,-2.483
138,350,-2.483
138,355,-2.483
138,360,-2.483
140,0,-2.904
140,5,-2.904
140,10,-2.904
140,15,-2.904
140,20,-2.904
140,25,-2.904
140,30,-2.904
140,35,-2.904
140,40,-2.904
140,45,-2.904
140,50,-2.904
140,55,-2.904
140,60,-2.904
140,65,-2.904
140,70,-2.904
140,75,-2.904
140,80,-2.904
140,85,-2.904
140,90,-2.904
140,95,-2.904
140,100,-2.904
140,105,-2.904
140,110,-2.904
140,115,-2.904
140,120,-2.904
140,125,-2.904
140,130,-2.904
140,135,-2.904
140,140,-2.904
140,145,-2.904
140,150,-2.904
140,155,-2.904
140,160,-2.904
140,165,-2.904
140,170,-2.904
140,175,-2.904
140,180,-2.904
140,185,-2.904
140,190,-2.904
140,195,-2.904
140,200,-2.904
140,205,-2.904
140,210,-2.904
140,215,-2.904
140,220,-2.904
140,225,-2.904
140,230,-2.904
140,235,-2.904
140,240,-2.904
140,245,-2.904
140,250,-2.904
140,255,-2.904
140,260,-2.904
140,265,-2.904
140,270,-2.904
140,275,-2.904
140,280,-2.904
140,285,-2.904
140,290,-2.904
140,295,-2.904
140,300,-2.904
140,305,-2.904
140,310,-2.904
140,315,-2.904
140,320,-2.904
140,325,-2.904
140,330,-2.904
140,335,-2.904
140,340,-2.904
140,345,-2.904
140,350,-2.904
140,355,-2.904
140,360,-2.904
142,0,-3.351
142,5,-3.351
142,10,-3.351
142,15,-3.351
142,20,-3.351
142,25,-3.351
142,30,-3.351
142,35,-3.351
142,40,-3.351
142,45,-3.351
142,50,-3.351
142,55,-3.351
142,60,-3.351
142,65,-3.351
142,70,-3.351
142,75,-3.351
142,80,-3.351
142,85,-3.351
142,90,-3.351
142,95,-3.351
142,100,-3.351
142,105,-3.351
142,110,-3.351
142,115,-3.351
142,120,-3.351
142,125,-3.351
142,130,-3.351
142,135,-3.351
142,140,-3.351
142,145,-3.351
142,150,-3.351
142,155,-3.351
142,160,-3.351
142,165,-3.351
142,170,-3.351
142,175,-3.351
142,180,-3.351
142,185,-3.351
142,190,-3.351
142,195,-3.351
142,200,-3.351
142,205,-3.351
142,210,-3.351
142,215,-3.351
142,220,-3.351
142,225,-3.351
142,230,-3.351
142,235,-3.351
142,240,-3.351
142,245,-3.351
142,250,-3.351
142,255,-3.351
142,260,-3.351
142,265,-3.351
142,270,-3.351
142,275,-3.351
142,280,-3.351
142,285,-3.351
142,290,-3.351
142,295,-3.351
142,300,-3.351
142,305,-3.351
142,310,-3.351
142,315,-3.351
142,320,-3.351
142,325,-3.351
142,330,-3.351
142,335,-3.351
142,340,-3.351
142,345,-3.351
142,350,-3.351
142,355,-3.351
142,360,-3.351
144,0,-3.824
144,5,-3.824
144,10,-3.824
144,15,-3.824
144,20,-3.824
144,25,-3.824
144,30,-3.824
144,35,-3.824
144,40,-3.824
144,45,-3.824
144,50,-3.824
144,55,-3.824
144,60,-3.824
144,65,-3.824
144,70,-3.824
144,75,-3.824
144,80,-3.824
144,85,-3.824
144,90,-3.824
144,95,-3.824
144,100,-3.824
144,105,-3.824
144,110,-3.824
144,115,-3.824
144,120,-3.824
144,125,-3.824
144,130,-3.824
144,135,-3.824
144,140,-3.824
144,145,-3.824
144,150,-3.824
144,155,-3.824
144,160,-3.824
144,165,-3.824
144,170,-3.824
144,175,-3.824
144,180,-3.824
144,185,-3.824
144,190,-3.824
144,195,-3.824
144,200,-3.824
144,205,-3.824
144,210,-3.824
144,215,-3.824
144,220,-3.824
144,225,-3.824
144,230,-3.824
144,235,-3.824
144,240,-3.824
144,245,-3.824
144,250,-3.824
144,255,-3.824
144,260,-3.824
144,265,-3.824
144,270,-3.824
144,275,-3.824
144,280,-3.824
144,285,-3.824
144,290,-3.824
144,295,-3.824
144,300,-3.824
144,305,-3.824
144,310,-3.824
144,315,-3.824
144,320,-3.824
144,325,-3.824
144,330,-3.824
144,335,-3.824
144,340,-3.824
144,345,-3.824
144,350,-3.824
144,355,-3.824
144,360,-3.824
146,0,-4.327
146,5,-4.327
146,10,-4.327
146,15,-4.327
146,20,-4.327
146,25,-4.327
146,30,-4.327
146,35,-4.327
146,40,-4.327
146,45,-4.327
146,50,-4.327
146,55,-4.327
146,60,-4.327
146,65,-4.327
146,70,-4.327
146,75,-4.327
146,80,-4.327
146,85,-4.327
146,90,-4.327
146,95,-4.327
146,100,-4.327
146,105,-4.327
146,110,-4.327
146,115,-4.327
146,120,-4.327
146,125,-4.327
146,130,-4.327
146,135,-4.327
146,140,-4.327
146,145,-4.327
146,150,-4.327
146,155,-4.327
146,160,-4.327
146,165,-4.327
146,170,-4.327
146,175,-4.327
146,180,-4.327
146,185,-4.327
146,190,-4.327
146,195,-4.327
146,200,-4.327
146,205,-4.327
146,210,-4.327
146,215,-4.327
146,220,-4.327
146,225,-4.327
146,230,-4.327
146,235,-4.327
146,240,-4.327
146,245,-4.327
146,250,-4.327
146,255,-4.327
146,260,-4.327
146,265,-4.327
146,270,-4.327
146,275,-4.327
146,280,-4.327
146,285,-4.327
146,290,-4.327
146,295,-4.327
146,300,-4.327
146,305,-4.327
146,310,-4.327
146,315,-4.327
146,320,-4.327
146,325,-4.327
146,330,-4.327
146,335,-4.327
146,340,-4.327
146,345,-4.327
146,350,-4.327
146,355,-4.327
146,360,-4.327
148,0,-4.862
148,5,-4.862
148,10,-4.862
148,15,-4.862
148,20,-4.862
148,25,-4.862
148,30,-4.862
148,35,-4.862
148,40,-4.862
148,45,-4.862
148,50,-4.862
148,55,-4.862
148,60,-4.862
148,65,-4.862
148,70,-4.862
148,75,-4.862
148,80,-4.862
148,85,-4.862
148,90,-4.862
148,95,-4.862
148,100,-4.862
148,105,-4.862
148,110,-4.862
148,115,-4.862
148,120,-4.862
148,125,-4.862
148,130,-4.862
148,135,-4.862
148,140,-4.862
148,145,-4.862
148,150,-4.862
148,155,-4.862
148,160,-4.862
148,165,-4.862
148,170,-4.862
148,175,-4.862
148,180,-4.862
148,185,-4.862
148,190,-4.862
148,195,-4.862
148,200,-4.862
148,205,-4.862
148,210,-4.862
148,215,-4.862
148,220,-4.862
148,225,-4.862
148,230,-4.862
148,235,-4.862
148,240,-4.862
148,245,-4.862
148,250,-4.862
148,255,-4.862
148,260,-4.862
148,265,-4.862
148,270,-4.862
148,275,-4.862
148,280,-4.862
148,285,-4.862
148,290,-4.862
148,295,-4.862
148,300,-4.862
148,305,-4.862
148,310,-4.862
148,315,-4.862
148,320,-4.862
148,325,-4.862
148,330,-4.862
148,335,-4.862
148,340,-4.862
148,345,-4.862
148,350,-4.862
148,355,-4.862
148,360,-4.862
150,0,-5.432
150,5,-5.432
150,10,-5.432
150,15,-5.432
150,20,-5.432
150,25,-5.432
150,30,-5.432
150,35,-5.432
150,40,-5.432
150,45,-5.432
150,50,-5.432
150,55,-5.432
150,60,-5.432
150,65,-5.432
150,70,-5.432
150,75,-5.432
150,80,-5.432
150,85,-5.432
150,90,-5.432
150,95,-5.432
150,100,-5.432
150,105,-5.432
150,110,-5.432
150,115,-5.432
150,120,-5.432
150,125,-5.432
150,130,-5.432
150,135,-5.432
150,140,-5.432
150,145,-5.432
150,150,-5.432
150,155,-5.432
150,160,-5.432
150,165,-5.432
150,170,-5.432
150,175,-5.432
150,180,-5.432
150,185,-5.432
150,190,-5.432
150,195,-5.432
150,200,-5.432
150,205,-5.432
150,210,-5.432
150,215,-5.432
150,220,-5.432
150,225,-5.432
150,230,-5.432
150,235,-5.432
150,240,-5.432
150,245,-5.432
150,250,-5.432
150,255,-5.432
150,260,-5.432
150,265,-5.432
150,270,-5.432
150,275,-5.432
150,280,-5.432
150,285,-5.432
150,290,-5.432
150,295,-5.432
150,300,-5.432
150,305,-5.432
150,310,-5.432
150,315,-5.432
150,320,-5.432
150,325,-5.432
150,330,-5.432
150,335,-5.432
150,340,-5.432
150,345,-5.432
150,350,-5.432
150,355,-5.432
150,360,-5.432
152,0,-6.043
152,5,-6.043
152,10,-6.043
152,15,-6.043
152,20,-6.043
152,25,-6.043
152,30,-6.043
152,35,-6.043
152,40,-6.043
152,45,-6.043
152,50,-6.043
152,55,-6.043
152,60,-6.043
152,65,-6.043
152,70,-6.043
152,75,-6.043
152,80,-6.043
152,85,-6.043
152,90,-6.043
152,95,-6.043
152,100,-6.043
152,105,-6.043
152,110,-6.043
152,115,-6.043
152,120,-6.043
152,125,-6.043
152,130,-6.043
152,135,-6.043
152,140,-6.043
152,145,-6.043
152,150,-6.043
152,155,-6.043
152,160,-6.043
152,165,-6.043
152,170,-6.043
152,175,-6.043
152,180,-6.043
152,185,-6.043
152,190,-6.043
152,195,-6.043
152,200,-6.043
152,205,-6.043
152,210,-6.043
152,215,-6.043
152,220,-6.043
152,225,-6.043
152,230,-6.043
152,235,-6.043
152,240,-6.043
152,245,-6.043
152,250,-6.043
152,255,-6.043
152,260,-6.043
152,265,-6.043
152,270,-6.043
152,275,-6.043
152,280,-6.043
152,285,-6.043
