theta_deg,phi_deg,gain_dBi
8,240,5.883201
8,245,5.883201
8,250,5.883201
8,255,5.883201
8,260,5.883201
8,265,5.883201
8,270,5.883201
8,275,5.883201
8,280,5.883201
8,285,5.883201
8,290,5.883201
8,295,5.883201
8,300,5.883201
8,305,5.883201
8,310,5.883201
8,315,5.883201
8,320,5.883201
8,325,5.883201
8,330,5.883201
8,335,5.883201
8,340,5.883201
8,345,5.883201
8,350,5.883201
8,355,5.883201
8,360,5.883201
10,0,5.817165
10,5,5.817165
10,10,5.817165
10,15,5.817165
10,20,5.817165
10,25,5.817165
10,30,5.817165
10,35,5.817165
10,40,5.817165
10,45,5.817165
10,50,5.817165
10,55,5.817165
10,60,5.817165
10,65,5.817165
10,70,5.817165
10,75,5.817165
10,80,5.817165
10,85,5.817165
10,90,5.817165
10,95,5.817165
10,100,5.817165
10,105,5.817165
10,110,5.817165
10,115,5.817165
10,120,5.817165
10,125,5.817165
10,130,5.817165
10,135,5.817165
10,140,5.817165
10,145,5.817165
10,150,5.817165
10,155,5.817165
10,160,5.817165
10,165,5.817165
10,170,5.817165
10,175,5.817165
10,180,5.817165
10,185,5.817165
10,190,5.817165
10,195,5.817165
10,200,5.817165
10,205,5.817165
10,210,5.817165
10,215,5.817165
10,220,5.817165
10,225,5.817165
10,230,5.817165
10,235,5.817165
10,240,5.817165
10,245,5.817165
10,250,5.817165
10,255,5.817165
10,260,5.817165
10,265,5.817165
10,270,5.817165
10,275,5.817165
10,280,5.817165
10,285,5.817165
10,290,5.817165
10,295,5.817165
10,300,5.817165
10,305,5.817165
10,310,5.817165
10,315,5.817165
10,320,5.817165
10,325,5.817165
10,330,5.817165
10,335,5.817165
10,340,5.817165
10,345,5.817165
10,350,5.817165
10,355,5.817165
10,360,5.817165
12,0,5.736121
12,5,5.736121
12,10,5.736121
12,15,5.736121
12,20,5.736121
12,25,5.736121
12,30,5.736121
12,35,5.736121
12,40,5.736121
12,45,5.736121
12,50,5.736121
12,55,5.736121
12,60,5.736121
12,65,5.736121
12,70,5.736121
12,75,5.736121
12,80,5.736121
12,85,5.736121
12,90,5.736121
12,95,5.736121
12,100,5.736121
12,105,5.736121
12,110,5.736121
12,115,5.736121
12,120,5.736121
12,125,5.736121
12,130,5.736121
12,135,5.736121
12,140,5.736121
12,145,5.736121
12,150,5.736121
12,155,5.736121
12,160,5.736121
12,165,5.736121
12,170,5.736121
12,175,5.736121
12,180,5.736121
12,185,5.736121
12,190,5.736121
12,195,5.736121
12,200,5.736121
12,205,5.736121
12,210,5.736121
12,215,5.736121
12,220,5.736121
12,225,5.736121
12,230,5.736121
12,235,5.736121
12,240,5.736121
12,245,5.736121
12,250,5.736121
12,255,5.736121
12,260,5.736121
12,265,5.736121
12,270,5.736121
12,275,5.736121
12,280,5.736121
12,285,5.736121
12,290,5.736121
12,295,5.736121
12,300,5.736121
12,305,5.736121
12,310,5.736121
12,315,5.736121
12,320,5.736121
12,325,5.736121
12,330,5.736121
12,335,5.736121
12,340,5.736121
12,345,5.736121
12,350,5.736121
12,355,5.736121
12,360,5.736121
14,0,5.639863
14,5,5.639863
14,10,5.639863
14,15,5.639863
14,20,5.639863
14,25,5.639863
14,30,5.639863
14,35,5.639863
14,40,5.639863
14,45,5.639863
14,50,5.639863
14,55,5.639863
14,60,5.639863
14,65,5.639863
14,70,5.639863
14,75,5.639863
14,80,5.639863
14,85,5.639863
14,90,5.639863
14,95,5.639863
14,100,5.639863
14,105,5.639863
14,110,5.639863
14,115,5.639863
14,120,5.639863
14,125,5.639863
14,130,5.639863
14,135,5.639863
14,140,5.639863
14,145,5.639863
14,150,5.639863
14,155,5.639863
14,160,5.639863
14,165,5.639863
14,170,5.639863
14,175,5.639863
14,180,5.639863
14,185,5.639863
14,190,5.639863
14,195,5.639863
14,200,5.639863
14,205,5.639863
14,210,5.639863
14,215,5.639863
14,220,5.639863
14,225,5.639863
14,230,5.639863
14,235,5.639863
14,240,5.639863
14,245,5.639863
14,250,5.639863
14,255,5.639863
14,260,5.639863
14,265,5.639863
14,270,5.639863
14,275,5.639863
14,280,5.639863
14,285,5.639863
14,290,5.639863
14,295,5.639863
14,300,5.639863
14,305,5.639863
14,310,5.639863
14,315,5.639863
14,320,5.639863
14,325,5.639863
14,330,5.639863
14,335,5.639863
14,340,5.639863
14,345,5.639863
14,350,5.639863
14,355,5.639863
14,360,5.639863
16,0,5.528145
16,5,5.528145
16,10,5.528145
16,15,5.528145
16,20,5.528145
16,25,5.528145
16,30,5.528145
16,35,5.528145
16,40,5.528145
16,45,5.528145
16,50,5.528145
16,55,5.528145
16,60,5.528145
16,65,5.528145
16,70,5.528145
16,75,5.528145
16,80,5.528145
16,85,5.528145
16,90,5.528145
16,95,5.528145
16,100,5.528145
16,105,5.528145
16,110,5.528145
16,115,5.528145
16,120,5.528145
16,125,5.528145
16,130,5.528145
16,135,5.528145
16,140,5.528145
16,145,5.528145
16,150,5.528145
16,155,5.528145
16,160,5.528145
16,165,5.528145
16,170,5.528145
16,175,5.528145
16,180,5.528145
16,185,5.528145
16,190,5.528145
16,195,5.528145
16,200,5.528145
16,205,5.528145
16,210,5.528145
16,215,5.528145
16,220,5.528145
16,225,5.528145
16,230,5.528145
16,235,5.528145
16,240,5.528145
16,245,5.528145
16,250,5.528145
16,255,5.528145
16,260,5.528145
16,265,5.528145
16,270,5.528145
16,275,5.528145
