id,x(m),y(m),z(m),frequency(Hz),radiationPatternId,polarization3DModelId
7870,3.9,3,1,3000000000,-1,-1
7871,3.9,3.1,1,3000000000,-1,-1
7872,3.9,3.2,1,3000000000,-1,-1
7873,3.9,3.3,1,3000000000,-1,-1
7874,3.9,3.4,1,3000000000,-1,-1
7875,3.9,3.5,1,3000000000,-1,-1
7876,3.9,3.6,1,3000000000,-1,-1
7877,3.9,3.7,1,3000000000,-1,-1
7878,3.9,3.8,1,3000000000,-1,-1
7879,3.9,3.9,1,3000000000,-1,-1
7880,3.9,4,1,3000000000,-1,-1
7881,3.9,4.1,1,3000000000,-1,-1
7882,3.9,4.2,1,3000000000,-1,-1
7883,3.9,4.3,1,3000000000,-1,-1
7884,3.9,4.4,1,3000000000,-1,-1
7885,3.9,4.5,1,3000000000,-1,-1
7886,3.9,4.6,1,3000000000,-1,-1
7887,3.9,4.7,1,3000000000,-1,-1
7888,3.9,4.8,1,3000000000,-1,-1
7889,3.9,4.9,1,3000000000,-1,-1
7890,3.9,5,1,3000000000,-1,-1
7891,3.9,5.1,1,3000000000,-1,-1
7892,3.9,5.2,1,3000000000,-1,-1
7893,3.9,5.3,1,3000000000,-1,-1
7894,3.9,5.4,1,3000000000,-1,-1
7895,3.9,5.5,1,3000000000,-1,-1
7896,3.9,5.6,1,3000000000,-1,-1
7897,3.9,5.7,1,3000000000,-1,-1
7898,3.9,5.8,1,3000000000,-1,-1
7899,3.9,5.9,1,3000000000,-1,-1
7900,3.9,5.99999999999999,1,3000000000,-1,-1
7901,3.9,6.09999999999999,1,3000000000,-1,-1
7902,3.9,6.19999999999999,1,3000000000,-1,-1
7903,3.9,6.29999999999999,1,3000000000,-1,-1
7904,3.9,6.39999999999999,1,3000000000,-1,-1
7905,3.9,6.49999999999999,1,3000000000,-1,-1
7906,3.9,6.59999999999999,1,3000000000,-1,-1
7907,3.9,6.69999999999999,1,3000000000,-1,-1
7908,3.9,6.79999999999999,1,3000000000,-1,-1
7909,3.9,6.89999999999999,1,3000000000,-1,-1
7910,3.9,6.99999999999999,1,3000000000,-1,-1
7911,3.9,7.09999999999999,1,3000000000,-1,-1
7912,3.9,7.19999999999999,1,3000000000,-1,-1
7913,3.9,7.29999999999999,1,3000000000,-1,-1
7914,3.9,7.39999999999999,1,3000000000,-1,-1
7915,3.9,7.49999999999999,1,3000000000,-1,-1
7916,3.9,7.59999999999999,1,3000000000,-1,-1
7917,3.9,7.69999999999999,1,3000000000,-1,-1
7918,3.9,7.79999999999999,1,3000000000,-1,-1
7919,3.9,7.89999999999999,1,3000000000,-1,-1
7920,3.9,7.99999999999999,1,3000000000,-1,-1
7921,3.9,8.09999999999999,1,3000000000,-1,-1
7922,3.9,8.19999999999999,1,3000000000,-1,-1
7923,3.9,8.29999999999999,1,3000000000,-1,-1
7924,3.9,8.39999999999999,1,3000000000,-1,-1
7925,3.9,8.49999999999999,1,3000000000,-1,-1
7926,3.9,8.59999999999999,1,3000000000,-1,-1
7927,3.9,8.69999999999999,1,3000000000,-1,-1
7928,3.9,8.79999999999998,1,3000000000,-1,-1
7929,3.9,8.89999999999998,1,3000000000,-1,-1
7930,3.9,8.99999999999998,1,3000000000,-1,-1
7931,3.9,9.09999999999998,1,3000000000,-1,-1
7932,3.9,9.19999999999998,1,3000000000,-1,-1
7933,3.9,9.29999999999998,1,3000000000,-1,-1
7934,3.9,9.39999999999998,1,3000000000,-1,-1
7935,3.9,9.49999999999998,1,3000000000,-1,-1
7936,3.9,9.59999999999998,1,3000000000,-1,-1
7937,3.9,9.69999999999998,1,3000000000,-1,-1
7938,3.9,9.79999999999998,1,3000000000,-1,-1
7939,3.9,9.89999999999998,1,3000000000,-1,-1
7940,3.9,9.99999999999998,1,3000000000,-1,-1
7941,3.9,10.1,1,3000000000,-1,-1
7942,3.9,10.2,1,3000000000,-1,-1
7943,3.9,10.3,1,3000000000,-1,-1
7944,3.9,10.4,1,3000000000,-1,-1
7945,3.9,10.5,1,3000000000,-1,-1
7946,3.9,10.6,1,3000000000,-1,-1
7947,3.9,10.7,1,3000000000,-1,-1
7948,3.9,10.8,1,3000000000,-1,-1
7949,3.9,10.9,1,3000000000,-1,-1
7950,3.9,11,1,3000000000,-1,-1
7951,3.9,11.1,1,3000000000,-1,-1
7952,3.9,11.2,1,3000000000,-1,-1
7953,3.9,11.3,1,3000000000,-1,-1
7954,3.9,11.4,1,3000000000,-1,-1
7955,3.9,11.5,1,3000000000,-1,-1
7956,3.9,11.6,1,3000000000,-1,-1
7957,3.9,11.7,1,3000000000,-1,-1
7958,3.9,11.8,1,3000000000,-1,-1
7959,3.9,11.9,1,3000000000,-1,-1
7960,3.9,12,1,3000000000,-1,-1
7961,3.9,12.1,1,3000000000,-1,-1
7962,3.9,12.2,1,3000000000,-1,-1
7963,3.9,12.3,1,3000000000,-1,-1
7964,3.9,12.4,1,3000000000,-1,-1
7965,3.9,12.5,1,3000000000,-1,-1
7966,3.9,12.6,1,3000000000,-1,-1
7967,3.9,12.7,1,3000000000,-1,-1
7968,3.9,12.8,1,3000000000,-1,-1
7969,3.9,12.9,1,3000000000,-1,-1
7970,3.9,13,1,3000000000,-1,-1
7971,3.9,13.1,1,3000000000,-1,-1
7972,3.9,13.2,1,3000000000,-1,-1
7973,3.9,13.3,1,3000000000,-1,-1
7974,3.9,13.4,1,3000000000,-1,-1
7975,3.9,13.5,1,3000000000,-1,-1
7976,3.9,13.6,1,3000000000,-1,-1
7977,3.9,13.7,1,3000000000,-1,-1
7978,3.9,13.8,1,3000000000,-1,-1
7979,3.9,13.9,1,3000000000,-1,-1
7980,3.9,14,1,3000000000,-1,-1
7981,3.9,14.1,1,3000000000,-1,-1
7982,3.9,14.2,1,3000000000,-1,-1
7983,3.9,14.3,1,3000000000,-1,-1
7984,3.9,14.4,1,3000000000,-1,-1
7985,3.9,14.5,1,3000000000,-1,-1
7986,3.9,14.6,1,3000000000,-1,-1
7987,3.9,14.7,1,3000000000,-1,-1
7988,3.9,14.8,1,3000000000,-1,-1
7989,3.9,14.9,1,3000000000,-1,-1
7990,3.9,15,1,3000000000,-1,-1
7991,3.9,15.1,1,3000000000,-1,-1
7992,3.9,15.2,1,3000000000,-1,-1
7993,3.9,15.3,1,3000000000,-1,-1
7994,3.9,15.4,1,3000000000,-1,-1
7995,3.9,15.5,1,3000000000,-1,-1
7996,3.9,15.6,1,3000000000,-1,-1
7997,3.9,15.7,1,3000000000,-1,-1
7998,3.9,15.8,1,3000000000,-1,-1
7999,3.9,15.9,1,3000000000,-1,-1
8000,3.9,16,1,3000000000,-1,-1
8001,3.9,16.1,1,3000000000,-1,-1
8002,3.9,16.2,1,3000000000,-1,-1
8003,3.9,16.3,1,3000000000,-1,-1
8004,3.9,16.4,1,3000000000,-1,-1
8005,3.9,16.5,1,3000000000,-1,-1
8006,3.9,16.6,1,3000000000,-1,-1
8007,3.9,16.7,1,3000000000,-1,-1
8008,3.9,16.8,1,3000000000,-1,-1
8009,3.9,16.9,1,3000000000,-1,-1
8010,3.9,17,1,3000000000,-1,-1
8011,3.9,17.1,1,3000000000,-1,-1
8012,3.9,17.2,1,3000000000,-1,-1
8013,3.9,17.3,1,3000000000,-1,-1
8014,3.9,17.4,1,3000000000,-1,-1
8015,3.9,17.5,1,3000000000,-1,-1
8016,3.9,17.6,1,3000000000,-1,-1
8017,3.9,17.7,1,3000000000,-1,-1
8018,3.9,17.8,1,3000000000,-1,-1
8019,3.9,17.9,1,3000000000,-1,-1
8020,3.9,18,1,3000000000,-1,-1
8021,3.9,18.1,1,3000000000,-1,-1
8022,3.9,18.2,1,3000000000,-1,-1
8023,3.9,18.3,1,3000000000,-1,-1
8024,3.9,18.4,1,3000000000,-1,-1
8025,3.9,18.5,1,3000000000,-1,-1
8026,3.9,18.6,1,3000000000,-1,-1
8027,3.9,18.7,1,3000000000,-1,-1
8028,3.9,18.8,1,3000000000,-1,-1
8029,3.9,18.9,1,3000000000,-1,-1
8030,3.9,19,1,3000000000,-1,-1
8031,3.9,19.1,1,3000000000,-1,-1
8032,3.9,19.2,1,3000000000,-1,-1
8033,3.9,19.3,1,3000000000,-1,-1
8034,3.9,19.4,1,3000000000,-1,-1
8035,3.9,19.5,1,3000000000,-1,-1
8036,3.9,19.6,1,3000000000,-1,-1
8037,3.9,19.7,1,3000000000,-1,-1
8038,3.9,19.8,1,3000000000,-1,-1
8039,3.9,19.9,1,3000000000,-1,-1
8040,3.9,20,1,3000000000,-1,-1
8041,4,0,1,3000000000,-1,-1
8042,4,0.1,1,3000000000,-1,-1
8043,4,0.2,1,3000000000,-1,-1
8044,4,0.3,1,3000000000,-1,-1
8045,4,0.4,1,3000000000,-1,-1
8046,4,0.5,1,3000000000,-1,-1
8047,4,0.6,1,3000000000,-1,-1
8048,4,0.7,1,3000000000,-1,-1
8049,4,0.8,1,3000000000,-1,-1
8050,4,0.9,1,3000000000,-1,-1
8051,4,1,1,3000000000,-1,-1
8052,4,1.1,1,3000000000,-1,-1
8053,4,1.2,1,3000000000,-1,-1
8054,4,1.3,1,3000000000,-1,-1
8055,4,1.4,1,3000000000,-1,-1
8056,4,1.5,1,3000000000,-1,-1
8057,4,1.6,1,3000000000,-1,-1
8058,4,1.7,1,3000000000,-1,-1
8059,4,1.8,1,3000000000,-1,-1
8060,4,1.9,1,3000000000,-1,-1
8061,4,2,1,3000000000,-1,-1
8062,4,2.1,1,3000000000,-1,-1
8063,4,2.2,1,3000000000,-1,-1
8064,4,2.3,1,3000000000,-1,-1
8065,4,2.4,1,3000000000,-1,-1
8066,4,2.5,1,3000000000,-1,-1
8067,4,2.6,1,3000000000,-1,-1
8068,4,2.7,1,3000000000,-1,-1
8069,4,2.8,1,3000000000,-1,-1
8070,4,2.9,1,3000000000,-1,-1
8071,4,3,1,3000000000,-1,-1
8072,4,3.1,1,3000000000,-1,-1
8073,4,3.2,1,3000000000,-1,-1
8074,4,3.3,1,3000000000,-1,-1
8075,4,3.4,1,3000000000,-1,-1
8076,4,3.5,1,3000000000,-1,-1
8077,4,3.6,1,3000000000,-1,-1
8078,4,3.7,1,3000000000,-1,-1
8079,4,3.8,1,3000000000,-1,-1
8080,4,3.9,1,3000000000,-1,-1
8081,4,4,1,3000000000,-1,-1
8082,4,4.1,1,3000000000,-1,-1
8083,4,4.2,1,3000000000,-1,-1
8084,4,4.3,1,3000000000,-1,-1
8085,4,4.4,1,3000000000,-1,-1
8086,4,4.5,1,3000000000,-1,-1
8087,4,4.6,1,3000000000,-1,-1
8088,4,4.7,1,3000000000,-1,-1
8089,4,4.8,1,3000000000,-1,-1
8090,4,4.9,1,3000000000,-1,-1
8091,4,5,1,3000000000,-1,-1
8092,4,5.1,1,3000000000,-1,-1
8093,4,5.2,1,3000000000,-1,-1
8094,4,5.3,1,3000000000,-1,-1
8095,4,5.4,1,3000000000,-1,-1
8096,4,5.5,1,3000000000,-1,-1
8097,4,5.6,1,3000000000,-1,-1
8098,4,5.7,1,3000000000,-1,-1
8099,4,5.8,1,3000000000,-1,-1
8100,4,5.9,1,3000000000,-1,-1
8101,4,5.99999999999999,1,3000000000,-1,-1
8102,4,6.09999999999999,1,3000000000,-1,-1
8103,4,6.19999999999999,1,3000000000,-1,-1
8104,4,6.29999999999999,1,3000000000,-1,-1
8105,4,6.39999999999999,1,3000000000,-1,-1
8106,4,6.49999999999999,1,3000000000,-1,-1
8107,4,6.59999999999999,1,3000000000,-1,-1
8108,4,6.69999999999999,1,3000000000,-1,-1
8109,4,6.79999999999999,1,3000000000,-1,-1
8110,4,6.89999999999999,1,3000000000,-1,-1
8111,4,6.99999999999999,1,3000000000,-1,-1
8112,4,7.09999999999999,1,3000000000,-1,-1
8113,4,7.19999999999999,1,3000000000,-1,-1
8114,4,7.29999999999999,1,3000000000,-1,-1
8115,4,7.39999999999999,1,3000000000,-1,-1
8116,4,7.49999999999999,1,3000000000,-1,-1
8117,4,7.59999999999999,1,3000000000,-1,-1
8118,4,7.69999999999999,1,3000000000,-1,-1
8119,4,7.79999999999999,1,3000000000,-1,-1
8120,4,7.89999999999999,1,3000000000,-1,-1
8121,4,7.99999999999999,1,3000000000,-1,-1
8122,4,8.09999999999999,1,3000000000,-1,-1
8123,4,8.19999999999999,1,3000000000,-1,-1
8124,4,8.29999999999999,1,3000000000,-1,-1
8125,4,8.39999999999999,1,3000000000,-1,-1
8126,4,8.49999999999999,1,3000000000,-1,-1
8127,4,8.59999999999999,1,3000000000,-1,-1
8128,4,8.69999999999999,1,3000000000,-1,-1
8129,4,8.79999999999998,1,3000000000,-1,-1
8130,4,8.89999999999998,1,3000000000,-1,-1
8131,4,8.99999999999998,1,3000000000,-1,-1
8132,4,9.09999999999998,1,3000000000,-1,-1
8133,4,9.19999999999998,1,3000000000,-1,-1
8134,4,9.29999999999998,1,3000000000,-1,-1
8135,4,9.39999999999998,1,3000000000,-1,-1
8136,4,9.49999999999998,1,3000000000,-1,-1
8137,4,9.59999999999998,1,3000000000,-1,-1
8138,4,9.69999999999998,1,3000000000,-1,-1
8139,4,9.79999999999998,1,3000000000,-1,-1
8140,4,9.89999999999998,1,3000000000,-1,-1
8141,4,9.99999999999998,1,3000000000,-1,-1
8142,4,10.1,1,3000000000,-1,-1
8143,4,10.2,1,3000000000,-1,-1
8144,4,10.3,1,3000000000,-1,-1
8145,4,10.4,1,3000000000,-1,-1
8146,4,10.5,1,3000000000,-1,-1
8147,4,10.6,1,3000000000,-1,-1
8148,4,10.7,1,3000000000,-1,-1
8149,4,10.8,1,3000000000,-1,-1
8150,4,10.9,1,3000000000,-1,-1
8151,4,11,1,3000000000,-1,-1
8152,4,11.1,1,3000000000,-1,-1
8153,4,11.2,1,3000000000,-1,-1
8154,4,11.3,1,3000000000,-1,-1
8155,4,11.4,1,3000000000,-1,-1
8156,4,11.5,1,3000000000,-1,-1
8157,4,11.6,1,3000000000,-1,-1
8158,4,11.7,1,3000000000,-1,-1
8159,4,11.8,1,3000000000,-1,-1
8160,4,11.9,1,3000000000,-1,-1
8161,4,12,1,3000000000,-1,-1
8162,4,12.1,1,3000000000,-1,-1
8163,4,12.2,1,3000000000,-1,-1
8164,4,12.3,1,3000000000,-1,-1
8165,4,12.4,1,3000000000,-1,-1
8166,4,12.5,1,3000000000,-1,-1
8167,4,12.6,1,3000000000,-1,-1
8168,4,12.7,1,3000000000,-1,-1
8169,4,12.8,1,3000000000,-1,-1
8170,4,12.9,1,3000000000,-1,-1
8171,4,13,1,3000000000,-1,-1
8172,4,13.1,1,3000000000,-1,-1
8173,4,13.2,1,3000000000,-1,-1
8174,4,13.3,1,3000000000,-1,-1
8175,4,13.4,1,3000000000,-1,-1
8176,4,13.5,1,3000000000,-1,-1
8177,4,13.6,1,3000000000,-1,-1
8178,4,13.7,1,3000000000,-1,-1
8179,4,13.8,1,3000000000,-1,-1
8180,4,13.9,1,3000000000,-1,-1
8181,4,14,1,3000000000,-1,-1
8182,4,14.1,1,3000000000,-1,-1
8183,4,14.2,1,3000000000,-1,-1
8184,4,14.3,1,3000000000,-1,-1
8185,4,14.4,1,3000000000,-1,-1
8186,4,14.5,1,3000000000,-1,-1
8187,4,14.6,1,3000000000,-1,-1
8188,4,14.7,1,3000000000,-1,-1
8189,4,14.8,1,3000000000,-1,-1
8190,4,14.9,1,3000000000,-1,-1
8191,4,15,1,3000000000,-1,-1
8192,4,15.1,1,3000000000,-1,-1
8193,4,15.2,1,3000000000,-1,-1
8194,4,15.3,1,3000000000,-1,-1
8195,4,15.4,1,3000000000,-1,-1
8196,4,15.5,1,3000000000,-1,-1
8197,4,15.6,1,3000000000,-1,-1
8198,4,15.7,1,3000000000,-1,-1
8199,4,15.8,1,3000000000,-1,-1
8200,4,15.9,1,3000000000,-1,-1
8201,4,16,1,3000000000,-1,-1
8202,4,16.1,1,3000000000,-1,-1
8203,4,16.2,1,3000000000,-1,-1
8204,4,16.3,1,3000000000,-1,-1
8205,4,16.4,1,3000000000,-1,-1
8206,4,16.5,1,3000000000,-1,-1
8207,4,16.6,1,3000000000,-1,-1
8208,4,16.7,1,3000000000,-1,-1
8209,4,16.8,1,3000000000,-1,-1
8210,4,16.9,1,3000000000,-1,-1
8211,4,17,1,3000000000,-1,-1
8212,4,17.1,1,3000000000,-1,-1
8213,4,17.2,1,3000000000,-1,-1
8214,4,17.3,1,3000000000,-1,-1
8215,4,17.4,1,3000000000,-1,-1
8216,4,17.5,1,3000000000,-1,-1
8217,4,17.6,1,3000000000,-1,-1
8218,4,17.7,1,3000000000,-1,-1
8219,4,17.8,1,3000000000,-1,-1
8220,4,17.9,1,3000000000,-1,-1
8221,4,18,1,3000000000,-1,-1
8222,4,18.1,1,3000000000,-1,-1
8223,4,18.2,1,3000000000,-1,-1
8224,4,18.3,1,3000000000,-1,-1
8225,4,18.4,1,3000000000,-1,-1
8226,4,18.5,1,3000000000,-1,-1
8227,4,18.6,1,3000000000,-1,-1
8228,4,18.7,1,3000000000,-1,-1
8229,4,18.8,1,3000000000,-1,-1
8230,4,18.9,1,3000000000,-1,-1
8231,4,19,1,3000000000,-1,-1
8232,4,19.1,1,3000000000,-1,-1
8233,4,19.2,1,3000000000,-1,-1
8234,4,19.3,1,3000000000,-1,-1
8235,4,19.4,1,3000000000,-1,-1
8236,4,19.5,1,3000000000,-1,-1
8237,4,19.6,1,3000000000,-1,-1
8238,4,19.7,1,3000000000,-1,-1
8239,4,19.8,1,3000000000,-1,-1
8240,4,19.9,1,3000000000,-1,-1
8241,4,20,1,3000000000,-1,-1
8242,4.1,0,1,3000000000,-1,-1
8243,4.1,0.1,1,3000000000,-1,-1
8244,4.1,0.2,1,3000000000,-1,-1
8245,4.1,0.3,1,3000000000,-1,-1
8246,4.1,0.4,1,3000000000,-1,-1
8247,4.1,0.5,1,3000000000,-1,-1
8248,4.1,0.6,1,3000000000,-1,-1
8249,4.1,0.7,1,3000000000,-1,-1
8250,4.1,0.8,1,3000000000,-1,-1
8251,4.1,0.9,1,3000000000,-1,-1
8252,4.1,1,1,3000000000,-1,-1
8253,4.1,1.1,1,3000000000,-1,-1
8254,4.1,1.2,1,3000000000,-1,-1
8255,4.1,1.3,1,3000000000,-1,-1
8256,4.1,1.4,1,3000000000,-1,-1
8257,4.1,1.5,1,3000000000,-1,-1
8258,4.1,1.6,1,3000000000,-1,-1
8259,4.1,1.7,1,3000000000,-1,-1
8260,4.1,1.8,1,3000000000,-1,-1
8261,4.1,1.9,1,3000000000,-1,-1
8262,4.1,2,1,3000000000,-1,-1
8263,4.1,2.1,1,3000000000,-1,-1
8264,4.1,2.2,1,3000000000,-1,-1
8265,4.1,2.3,1,3000000000,-1,-1
8266,4.1,2.4,1,3000000000,-1,-1
8267,4.1,2.5,1,3000000000,-1,-1
8268,4.1,2.6,1,3000000000,-1,-1
8269,4.1,2.7,1,3000000000,-1,-1
8270,4.1,2.8,1,3000000000,-1,-1
8271,4.1,2.9,1,3000000000,-1,-1
8272,4.1,3,1,3000000000,-1,-1
8273,4.1,3.1,1,3000000000,-1,-1
8274,4.1,3.2,1,3000000000,-1,-1
8275,4.1,3.3,1,3000000000,-1,-1
8276,4.1,3.4,1,3000000000,-1,-1
8277,4.1,3.5,1,3000000000,-1,-1
8278,4.1,3.6,1,3000000000,-1,-1
8279,4.1,3.7,1,3000000000,-1,-1
8280,4.1,3.8,1,3000000000,-1,-1
8281,4.1,3.9,1,3000000000,-1,-1
8282,4.1,4,1,3000000000,-1,-1
8283,4.1,4.1,1,3000000000,-1,-1
8284,4.1,4.2,1,3000000000,-1,-1
8285,4.1,4.3,1,3000000000,-1,-1
8286,4.1,4.4,1,3000000000,-1,-1
8287,4.1,4.5,1,3000000000,-1,-1
8288,4.1,4.6,1,3000000000,-1,-1
8289,4.1,4.7,1,3000000000,-1,-1
8290,4.1,4.8,1,3000000000,-1,-1
8291,4.1,4.9,1,3000000000,-1,-1
8292,4.1,5,1,3000000000,-1,-1
8293,4.1,5.1,1,3000000000,-1,-1
8294,4.1,5.2,1,3000000000,-1,-1
8295,4.1,5.3,1,3000000000,-1,-1
8296,4.1,5.4,1,3000000000,-1,-1
8297,4.1,5.5,1,3000000000,-1,-1
8298,4.1,5.6,1,3000000000,-1,-1
8299,4.1,5.7,1,3000000000,-1,-1
8300,4.1,5.8,1,3000000000,-1,-1
8301,4.1,5.9,1,3000000000,-1,-1
8302,4.1,5.99999999999999,1,3000000000,-1,-1
8303,4.1,6.09999999999999,1,3000000000,-1,-1
8304,4.1,6.19999999999999,1,3000000000,-1,-1
8305,4.1,6.29999999999999,1,3000000000,-1,-1
8306,4.1,6.39999999999999,1,3000000000,-1,-1
8307,4.1,6.49999999999999,1,3000000000,-1,-1
8308,4.1,6.59999999999999,1,3000000000,-1,-1
8309,4.1,6.69999999999999,1,3000000000,-1,-1
8310,4.1,6.79999999999999,1,3000000000,-1,-1
8311,4.1,6.89999999999999,1,3000000000,-1,-1
8312,4.1,6.99999999999999,1,3000000000,-1,-1
8313,4.1,7.09999999999999,1,3000000000,-1,-1
8314,4.1,7.19999999999999,1,3000000000,-1,-1
8315,4.1,7.29999999999999,1,3000000000,-1,-1
8316,4.1,7.39999999999999,1,3000000000,-1,-1
8317,4.1,7.49999999999999,1,3000000000,-1,-1
8318,4.1,7.59999999999999,1,3000000000,-1,-1
8319,4.1,7.69999999999999,1,3000000000,-1,-1
8320,4.1,7.79999999999999,1,3000000000,-1,-1
8321,4.1,7.89999999999999,1,3000000000,-1,-1
8322,4.1,7.99999999999999,1,3000000000,-1,-1
8323,4.1,8.09999999999999,1,3000000000,-1,-1
8324,4.1,8.19999999999999,1,3000000000,-1,-1
8325,4.1,8.29999999999999,1,3000000000,-1,-1
8326,4.1,8.39999999999999,1,3000000000,-1,-1
8327,4.1,8.49999999999999,1,3000000000,-1,-1
8328,4.1,8.59999999999999,1,3000000000,-1,-1
8329,4.1,8.69999999999999,1,3000000000,-1,-1
8330,4.1,8.79999999999998,1,3000000000,-1,-1
8331,4.1,8.89999999999998,1,3000000000,-1,-1
8332,4.1,8.99999999999998,1,3000000000,-1,-1
8333,4.1,9.09999999999998,1,3000000000,-1,-1
8334,4.1,9.19999999999998,1,3000000000,-1,-1
8335,4.1,9.29999999999998,1,3000000000,-1,-1
8336,4.1,9.39999999999998,1,3000000000,-1,-1
8337,4.1,9.49999999999998,1,3000000000,-1,-1
8338,4.1,9.59999999999998,1,3000000000,-1,-1
8339,4.1,9.69999999999998,1,3000000000,-1,-1
8340,4.1,9.79999999999998,1,3000000000,-1,-1
8341,4.1,9.89999999999998,1,3000000000,-1,-1
8342,4.1,9.99999999999998,1,3000000000,-1,-1
8343,4.1,10.1,1,3000000000,-1,-1
8344,4.1,10.2,1,3000000000,-1,-1
8345,4.1,10.3,1,3000000000,-1,-1
8346,4.1,10.4,1,3000000000,-1,-1
8347,4.1,10.5,1,3000000000,-1,-1
8348,4.1,10.6,1,3000000000,-1,-1
8349,4.1,10.7,1,3000000000,-1,-1
8350,4.1,10.8,1,3000000000,-1,-1
8351,4.1,10.9,1,3000000000,-1,-1
8352,4.1,11,1,3000000000,-1,-1
8353,4.1,11.1,1,3000000000,-1,-1
8354,4.1,11.2,1,3000000000,-1,-1
8355,4.1,11.3,1,3000000000,-1,-1
8356,4.1,11.4,1,3000000000,-1,-1
8357,4.1,11.5,1,3000000000,-1,-1
8358,4.1,11.6,1,3000000000,-1,-1
8359,4.1,11.7,1,3000000000,-1,-1
8360,4.1,11.8,1,3000000000,-1,-1
8361,4.1,11.9,1,3000000000,-1,-1
8362,4.1,12,1,3000000000,-1,-1
8363,4.1,12.1,1,3000000000,-1,-1
8364,4.1,12.2,1,3000000000,-1,-1
8365,4.1,12.3,1,3000000000,-1,-1
8366,4.1,12.4,1,3000000000,-1,-1
8367,4.1,12.5,1,3000000000,-1,-1
8368,4.1,12.6,1,3000000000,-1,-1
8369,4.1,12.7,1,3000000000,-1,-1
8370,4.1,12.8,1,3000000000,-1,-1
8371,4.1,12.9,1,3000000000,-1,-1
8372,4.1,13,1,3000000000,-1,-1
8373,4.1,13.1,1,3000000000,-1,-1
8374,4.1,13.2,1,3000000000,-1,-1
8375,4.1,13.3,1,3000000000,-1,-1
8376,4.1,13.4,1,3000000000,-1,-1
8377,4.1,13.5,1,3000000000,-1,-1
8378,4.1,13.6,1,3000000000,-1,-1
8379,4.1,13.7,1,3000000000,-1,-1
8380,4.1,13.8,1,3000000000,-1,-1
8381,4.1,13.9,1,3000000000,-1,-1
8382,4.1,14,1,3000000000,-1,-1
8383,4.1,14.1,1,3000000000,-1,-1
8384,4.1,14.2,1,3000000000,-1,-1
8385,4.1,14.3,1,3000000000,-1,-1
8386,4.1,14.4,1,3000000000,-1,-1
8387,4.1,14.5,1,3000000000,-1,-1
8388,4.1,14.6,1,3000000000,-1,-1
8389,4.1,14.7,1,3000000000,-1,-1
8390,4.1,14.8,1,3000000000,-1,-1
8391,4.1,14.9,1,3000000000,-1,-1
8392,4.1,15,1,3000000000,-1,-1
8393,4.1,15.1,1,3000000000,-1,-1
8394,4.1,15.2,1,3000000000,-1,-1
8395,4.1,15.3,1,3000000000,-1,-1
8396,4.1,15.4,1,3000000000,-1,-1
8397,4.1,15.5,1,3000000000,-1,-1
8398,4.1,15.6,1,3000000000,-1,-1
8399,4.1,15.7,1,3000000000,-1,-1
8400,4.1,15.8,1,3000000000,-1,-1
8401,4.1,15.9,1,3000000000,-1,-1
8402,4.1,16,1,3000000000,-1,-1
8403,4.1,16.1,1,3000000000,-1,-1
8404,4.1,16.2,1,3000000000,-1,-1
8405,4.1,16.3,1,3000000000,-1,-1
8406,4.1,16.4,1,3000000000,-1,-1
8407,4.1,16.5,1,3000000000,-1,-1
8408,4.1,16.6,1,3000000000,-1,-1
8409,4.1,16.7,1,3000000000,-1,-1
8410,4.1,16.8,1,3000000000,-1,-1
8411,4.1,16.9,1,3000000000,-1,-1
8412,4.1,17,1,3000000000,-1,-1
8413,4.1,17.1,1,3000000000,-1,-1
8414,4.1,17.2,1,3000000000,-1,-1
8415,4.1,17.3,1,3000000000,-1,-1
8416,4.1,17.4,1,3000000000,-1,-1
8417,4.1,17.5,1,3000000000,-1,-1
8418,4.1,17.6,1,3000000000,-1,-1
8419,4.1,17.7,1,3000000000,-1,-1
8420,4.1,17.8,1,3000000000,-1,-1
8421,4.1,17.9,1,3000000000,-1,-1
8422,4.1,18,1,3000000000,-1,-1
8423,4.1,18.1,1,3000000000,-1,-1
8424,4.1,18.2,1,3000000000,-1,-1
8425,4.1,18.3,1,3000000000,-1,-1
8426,4.1,18.4,1,3000000000,-1,-1
8427,4.1,18.5,1,3000000000,-1,-1
8428,4.1,18.6,1,3000000000,-1,-1
8429,4.1,18.7,1,3000000000,-1,-1
8430,4.1,18.8,1,3000000000,-1,-1
8431,4.1,18.9,1,3000000000,-1,-1
8432,4.1,19,1,3000000000,-1,-1
8433,4.1,19.1,1,3000000000,-1,-1
8434,4.1,19.2,1,3000000000,-1,-1
8435,4.1,19.3,1,3000000000,-1,-1
8436,4.1,19.4,1,3000000000,-1,-1
8437,4.1,19.5,1,3000000000,-1,-1
8438,4.1,19.6,1,3000000000,-1,-1
8439,4.1,19.7,1,3000000000,-1,-1
8440,4.1,19.8,1,3000000000,-1,-1
8441,4.1,19.9,1,3000000000,-1,-1
8442,4.1,20,1,3000000000,-1,-1
8443,4.2,0,1,3000000000,-1,-1
8444,4.2,0.1,1,3000000000,-1,-1
8445,4.2,0.2,1,3000000000,-1,-1
8446,4.2,0.3,1,3000000000,-1,-1
8447,4.2,0.4,1,3000000000,-1,-1
8448,4.2,0.5,1,3000000000,-1,-1
8449,4.2,0.6,1,3000000000,-1,-1
8450,4.2,0.7,1,3000000000,-1,-1
